Q=[
[ 236.000000,	54.000000,	5.000000,	33.000000,	42.000000,	]
[ 1622.771362,	2027.337524,	54.457664,	247.844955,	1886.164673,	1933.549316,	551.952332,	587.294556,	586.894287,	581.666748,	596.585022,	485.782288,	1936.103149,	522.868835,	623.137390,	452.023010,	658.040771,	1960.467407,	577.140137,	293.965118,	21.310545,	2003.933594,	486.598267,	431.038544,	590.562805,	506.972748,	2027.337524,	499.303986,	530.324768,	1127.247192,	515.649841,	381.597015,	390.507538,	1998.124878,	490.424255,	313.040741,	582.521729,	516.404968,	1092.349365,	384.162964,	423.662659,	201.277573,	523.640320,	114.554955,	520.860168,	516.302612,	978.191956,	386.464691,	203.572586,	490.424255,	493.906738,	601.860962,	201.277573,	1434.443237,	389.338257,	537.379456,	581.730835,	1913.919312,	949.912415,	167.480621,	0.000000,	1094.176758,	195.346786,	491.937744,	205.505615,	1879.557617,	853.858093,	515.300171,	659.355225,	540.210938,	264.941498,	600.249817,	389.998932,	439.526917,	136.374527,	506.972748,	438.733459,	1863.785889,	560.074890,	619.997192,	1172.568726,	666.103943,	1092.349365,	477.455353,	882.397095,	535.032288,	954.555969,	1878.204346,	1940.680176,	424.126709,	1941.367188,	582.348755,	627.993591,	491.904602,	491.904602,	2027.337524,	480.112823,	196.437469,	415.468628,	494.568970,	1055.643921,	1924.727905,	187.253540,	2025.307983,	395.822815,	1913.786743,	198.309692,	1934.726440,	750.793152,	621.656006,	3008.880615,	435.959930,	433.524078,	186.315903,	436.723206,	432.009857,	897.128906,	435.147308,	512.563660,	243.506653,	240.263947,	2026.853271,	1116.479370,	1107.167603,	490.157288,	1990.974731,	202.338928,	512.811707,	843.766846,	696.795715,	0.000000,	518.645630,	432.255615,	1628.233643,	659.171936,	1924.577637,	393.792358,	659.192810,	13.051677,	688.817444,	191.909744,	276.391296,	531.710327,	509.777649,	911.897827,	534.867676,	504.012726,	606.389771,	490.494934,	281.491852,	]
[ 2096.617432,	2542.514893,	492.640411,	296.836761,	2392.736816,	2436.405518,	172.920822,	158.113266,	718.579102,	93.902916,	578.076843,	996.306824,	2450.494385,	4.878873,	134.474167,	740.706482,	208.493896,	2477.348145,	716.797913,	627.334534,	497.450653,	2520.481201,	997.541931,	163.591110,	720.005249,	1016.921509,	2542.514893,	1010.889526,	21.983986,	1490.988525,	410.224579,	670.827576,	761.655579,	2503.456543,	1001.429932,	820.634277,	145.057602,	408.267578,	1605.587891,	136.000031,	184.279205,	627.565186,	1035.811646,	602.813416,	16.102468,	70.332794,	1376.205688,	897.679077,	317.692688,	1001.429932,	1004.630798,	179.198013,	627.565186,	1951.523193,	900.370483,	84.469170,	99.790169,	2427.018311,	1345.020630,	459.951172,	518.645630,	1607.610107,	706.127258,	1004.501282,	720.215881,	2385.747559,	1299.042969,	8.323015,	208.200317,	565.374634,	731.666931,	242.973038,	901.552124,	147.124924,	392.160889,	1016.921509,	182.039780,	2381.239746,	47.772980,	1130.763672,	1529.531982,	236.905289,	1605.587891,	278.955780,	1205.922241,	39.372932,	1347.726318,	2385.001953,	2442.376465,	863.941406,	2442.438477,	202.324646,	767.395813,	1002.517578,	1002.517578,	2542.514893,	990.931824,	699.697449,	860.699646,	1006.239624,	1407.427734,	2425.027100,	699.738647,	2540.092285,	136.665298,	2426.849121,	322.628418,	2436.713623,	1240.524658,	157.914795,	3435.279541,	188.055771,	182.715576,	696.218384,	186.096695,	181.824127,	1308.235229,	182.445709,	18.698097,	756.231750,	300.782379,	2542.809082,	1473.651245,	1616.453979,	769.629639,	2505.667725,	720.259033,	6.679703,	811.298096,	865.608704,	518.645630,	0.000000,	179.012421,	2135.199463,	209.668503,	2437.609375,	161.186478,	208.861160,	505.601501,	1205.373413,	704.305908,	794.916321,	20.281958,	80.799896,	1173.369751,	406.192963,	1015.956116,	1087.927490,	1001.331543,	274.211365,	]
[ 1945.033569,	2421.322998,	391.901672,	184.427979,	2316.903809,	2300.371338,	334.692108,	332.137451,	539.687195,	272.912659,	406.381195,	917.312134,	2361.825195,	183.547806,	312.611694,	569.570862,	387.274658,	2360.405273,	537.812988,	469.938171,	411.541901,	2402.508301,	917.998840,	17.063551,	541.156006,	938.594971,	2421.322998,	930.433899,	200.857315,	1317.937622,	240.803207,	502.915070,	602.212036,	2369.441650,	921.791504,	745.295532,	319.792786,	239.184906,	1484.624634,	126.255310,	8.945973,	491.617218,	919.391663,	490.222961,	193.009766,	234.948517,	1208.899902,	783.091553,	265.475006,	921.791504,	925.351074,	353.472870,	491.617218,	1836.750244,	785.512634,	135.123306,	278.724945,	2340.979492,	1177.488525,	326.104218,	432.255615,	1486.934326,	598.052795,	922.680542,	615.723389,	2310.423584,	1143.229980,	170.940674,	387.050690,	388.684662,	599.157349,	407.486755,	787.245361,	32.268009,	295.881744,	938.594971,	8.304949,	2266.376465,	224.278290,	1011.106445,	1355.533569,	414.662415,	1484.624634,	113.322495,	1030.665405,	217.243958,	1179.841553,	2308.873047,	2305.362061,	715.963379,	2304.922607,	368.516998,	588.603394,	923.388916,	923.388916,	2421.322998,	911.574463,	586.295776,	714.454651,	925.684509,	1233.528076,	2286.958984,	593.625916,	2418.129150,	90.427979,	2340.879883,	242.110153,	2299.953613,	1103.109985,	336.773102,	3422.657227,	11.239137,	4.499733,	587.895081,	9.875411,	2.894834,	1144.048096,	5.389065,	189.620926,	647.864319,	192.013245,	2423.309570,	1299.956787,	1490.294800,	596.562439,	2416.269531,	630.830017,	172.889450,	650.747681,	686.699158,	432.255615,	179.012421,	0.000000,	2059.032227,	388.460419,	2351.685547,	58.444592,	387.682648,	419.803741,	1093.926514,	597.876160,	701.211487,	199.289322,	113.299713,	994.820801,	241.481308,	934.980957,	948.840210,	921.915894,	151.110245,	]
[ 1112.695557,	759.122620,	1667.186279,	1875.006958,	257.931885,	930.529724,	2114.831543,	2160.679688,	1928.920776,	2180.276123,	2070.783203,	1142.501953,	351.663940,	2138.887939,	2216.303223,	1720.017700,	2224.752441,	662.938416,	1917.404907,	1685.907837,	1649.339111,	702.349548,	1141.645508,	2058.801270,	1932.447388,	1121.380249,	759.122620,	1128.945557,	2142.927246,	1572.546997,	2078.644531,	1724.658203,	1609.129517,	929.455933,	1137.814819,	1316.906982,	2160.752930,	2080.381836,	761.494873,	2006.338867,	2050.274658,	1604.762085,	1182.134277,	1575.117554,	2134.211426,	2116.170166,	1446.191895,	1301.688232,	1819.613525,	1137.814819,	1134.349121,	2168.260010,	1604.762085,	529.245056,	1299.979492,	2164.121582,	2178.043701,	315.593231,	1456.772095,	1747.074951,	1628.233643,	757.578552,	1467.928467,	1136.475220,	1448.143311,	251.394409,	1289.996704,	2133.287598,	2226.697754,	2011.084717,	1504.823975,	2133.635742,	1297.316406,	2067.694336,	1764.107178,	1121.380249,	2065.083008,	583.407532,	2170.976074,	1112.491699,	1602.851807,	2219.399414,	761.494873,	2086.378906,	1658.965454,	2143.631592,	1463.093018,	250.007568,	949.847107,	1468.949585,	958.441772,	2134.378174,	1931.918823,	1136.363525,	1136.363525,	759.122620,	1148.143921,	1484.161987,	1461.388184,	1133.684448,	1600.589111,	960.155273,	1470.725342,	768.268860,	2022.135742,	315.081146,	1825.223022,	942.951172,	1137.488159,	2202.932373,	1614.608154,	2061.838379,	2059.961426,	1477.923218,	2062.764893,	2058.566895,	1406.472656,	2061.561279,	2125.708740,	1420.279297,	1867.775146,	736.409241,	1592.454224,	805.973755,	1731.253296,	405.798523,	1428.202393,	2130.064453,	2218.323730,	1913.403198,	1628.233643,	2135.199463,	2059.032227,	0.000000,	2225.626953,	324.795502,	2021.988892,	2226.107422,	1641.005737,	1011.496338,	1466.831787,	1358.745850,	2144.948242,	2136.584473,	1805.236816,	2101.501953,	1124.284058,	1254.358154,	1137.753906,	1907.951294,	]
[ 2271.634033,	2681.514404,	646.415527,	477.239807,	2480.944580,	2592.707031,	111.604347,	72.059090,	928.143799,	116.266762,	785.468079,	1106.857788,	2552.949219,	205.286346,	83.631538,	941.600647,	1.231819,	2611.780029,	926.243408,	818.129700,	639.349121,	2655.901855,	1108.611328,	372.700836,	929.598022,	1126.200195,	2681.514404,	1122.499512,	187.717300,	1691.745361,	617.603821,	869.449341,	952.229858,	2657.230957,	1112.483032,	933.712830,	78.800270,	615.548218,	1749.696533,	316.488220,	393.381866,	801.632629,	1182.508179,	759.210632,	195.458389,	162.020004,	1570.763306,	1045.626343,	458.560822,	1112.483032,	1115.228394,	58.421432,	801.632629,	2086.325684,	1048.504883,	277.967377,	109.910301,	2526.620361,	1539.912354,	639.208252,	659.171936,	1751.394653,	854.196228,	1117.671875,	864.571716,	2473.421631,	1481.848633,	217.871902,	2.475866,	774.708740,	899.934021,	109.014221,	1049.140015,	356.377960,	551.845032,	1126.200195,	391.678528,	2513.749023,	167.512039,	1279.000732,	1731.363037,	33.727249,	1749.696533,	486.848938,	1409.658936,	171.247681,	1542.990723,	2473.596680,	2599.776367,	1043.121704,	2600.410645,	92.820763,	977.016418,	1113.023193,	1113.023193,	2681.514404,	1102.007324,	852.637146,	1038.370850,	1118.082153,	1609.297119,	2583.685303,	846.352783,	2679.979980,	332.319397,	2526.373291,	481.410034,	2593.842041,	1405.109985,	51.769196,	3444.614990,	397.676086,	392.244690,	844.901855,	395.721252,	391.294708,	1499.691162,	392.017273,	199.249985,	902.678528,	478.840851,	2679.877686,	1675.189819,	1766.021973,	972.143616,	2608.641357,	851.074280,	215.641556,	1011.366150,	1075.159302,	659.171936,	209.668503,	388.460419,	2225.626953,	0.000000,	2537.017334,	363.700226,	1.262414,	646.720581,	1344.192139,	851.010193,	926.533142,	189.479660,	285.670959,	1381.435059,	611.961792,	1127.949829,	1255.844116,	1112.162109,	462.363068,	]
[ 1119.080444,	561.552673,	1960.410278,	2168.950195,	146.725891,	809.410522,	2425.751709,	2470.794922,	2176.285889,	2486.894043,	2330.612793,	1441.363281,	41.267624,	2441.467285,	2524.049072,	1972.912476,	2536.107910,	477.585052,	2165.204590,	1955.868286,	1945.847534,	502.397064,	1440.181152,	2352.595459,	2179.588867,	1420.695068,	561.552673,	1426.936523,	2446.440430,	1716.935791,	2353.208008,	1986.020630,	1867.425537,	781.679810,	1436.298462,	1616.992920,	2470.271973,	2355.093750,	959.636536,	2306.453369,	2342.824707,	1883.545776,	1451.969360,	1863.131348,	2437.497070,	2422.186035,	1615.687012,	1579.488159,	2120.405273,	1436.298462,	1433.055176,	2479.236572,	1883.545776,	638.277100,	1577.489380,	2461.945068,	2485.045898,	10.781923,	1631.547729,	2033.448486,	1924.577637,	955.997314,	1755.171265,	1433.616333,	1736.578003,	155.188721,	1485.565430,	2435.253174,	2537.995117,	2272.607910,	1779.969116,	2447.443359,	1575.146118,	2362.387939,	2059.175293,	1420.695068,	2357.338623,	440.650024,	2475.029785,	1373.098022,	1739.886963,	2532.130615,	959.636536,	2371.185303,	1849.368408,	2448.089600,	1637.059692,	145.016510,	828.828613,	1725.907959,	838.470215,	2446.551270,	2173.879395,	1435.157104,	1435.157104,	561.552673,	1446.779907,	1769.342041,	1719.830200,	1431.611816,	1759.297852,	846.997803,	1758.915283,	574.040283,	2320.235596,	10.809396,	2122.710449,	823.257202,	1365.417969,	2512.346680,	1526.425171,	2353.748291,	2352.315430,	1765.294189,	2354.791260,	2351.028564,	1590.980469,	2353.887451,	2429.010254,	1706.170532,	2162.069580,	533.155701,	1739.655151,	989.520630,	1979.851807,	83.517784,	1722.702515,	2432.246826,	2456.745605,	2144.419922,	1924.577637,	2437.609375,	2351.685547,	324.795502,	2537.017334,	0.000000,	2317.721680,	2537.449219,	1937.519043,	1276.441895,	1754.794556,	1650.777100,	2448.308350,	2434.344238,	1997.600098,	2376.275391,	1421.950684,	1498.017456,	1436.372070,	2201.174316,	]
[ 1939.256958,	2400.162354,	357.979095,	150.263550,	2279.920654,	2285.995117,	296.553650,	301.316467,	570.604919,	252.059799,	450.642303,	879.492615,	2328.726807,	166.058640,	294.495575,	580.007690,	362.479279,	2337.454102,	567.666016,	467.119324,	372.656097,	2379.996094,	880.344055,	46.422459,	572.400269,	900.641052,	2400.162354,	893.088257,	181.246964,	1330.460205,	288.966644,	509.704437,	601.234375,	2354.090576,	884.176392,	705.778381,	289.942932,	287.608276,	1462.801025,	70.871910,	54.795231,	474.801636,	894.787048,	462.106049,	172.031921,	203.416901,	1215.031006,	757.334290,	214.480301,	884.176392,	887.639954,	322.346741,	474.801636,	1812.639160,	759.876038,	147.127258,	256.576233,	2307.045654,	1183.839233,	306.770050,	393.792358,	1464.989502,	568.830566,	885.723877,	585.208557,	2273.291992,	1139.957397,	154.244049,	362.591827,	427.212097,	581.015625,	368.831726,	761.385254,	47.939785,	258.547089,	900.641052,	66.698555,	2242.544678,	208.935059,	988.079224,	1369.342163,	386.810181,	1462.801025,	167.408356,	1046.529907,	195.033539,	1186.540283,	2271.970215,	2291.481445,	707.009094,	2291.296875,	331.578278,	620.027161,	885.627258,	885.627258,	2400.162354,	873.845032,	559.179504,	704.414001,	888.354858,	1247.232178,	2273.610352,	563.606140,	2397.295654,	37.047379,	2306.924561,	197.734924,	2285.942627,	1088.676758,	313.055817,	3372.073486,	68.753143,	62.451900,	558.711304,	67.913795,	60.376240,	1147.309082,	63.726120,	166.476776,	619.028809,	156.449081,	2401.437988,	1313.353516,	1470.771362,	609.501099,	2383.430176,	595.055481,	154.526047,	700.191956,	716.936462,	393.792358,	161.186478,	58.444592,	2021.988892,	363.700226,	2317.721680,	0.000000,	363.070374,	380.990967,	1067.662476,	568.005493,	667.246826,	180.631271,	120.103722,	1018.555176,	292.342102,	897.804688,	935.086975,	884.234985,	121.084587,	]
[ 2271.462891,	2681.671631,	646.333618,	476.884399,	2481.444336,	2592.719727,	111.950691,	72.005142,	927.361938,	115.402275,	784.543152,	1107.156738,	2553.362061,	204.469040,	82.537498,	941.064636,	1.387595,	2611.971191,	925.474365,	817.727844,	639.354736,	2656.086426,	1108.906982,	371.940399,	928.812134,	1126.509155,	2681.671631,	1122.792969,	186.916122,	1691.229858,	616.684265,	868.946045,	951.840881,	2657.266602,	1112.779297,	933.975342,	78.553780,	614.626526,	1749.791626,	316.036560,	392.623291,	801.405762,	1182.554199,	759.131226,	194.688171,	161.515747,	1570.344238,	1045.651123,	458.502533,	1112.779297,	1115.527832,	58.687923,	801.405762,	2086.502930,	1048.528442,	276.977600,	109.088882,	2527.050781,	1539.487915,	638.906372,	659.192810,	1751.492432,	854.197815,	1117.954590,	864.603394,	2473.924316,	1481.575317,	217.058090,	1.217579,	773.853821,	899.772461,	110.039665,	1049.167969,	355.609619,	551.689636,	1126.509155,	390.881317,	2513.952881,	166.594513,	1279.041016,	1730.828125,	34.965916,	1749.791626,	485.948792,	1409.081665,	170.485886,	1542.560913,	2474.093750,	2599.779541,	1042.866943,	2600.408691,	93.509163,	976.225830,	1113.323120,	1113.323120,	2681.671631,	1102.302368,	852.600098,	1038.131348,	1118.373657,	1608.759888,	2583.676758,	846.364502,	2680.130371,	331.752808,	2526.803955,	481.234009,	2593.847168,	1405.017334,	50.948097,	3445.527588,	396.882080,	391.460693,	844.897339,	394.926575,	390.515411,	1499.313110,	391.229187,	198.518936,	902.699280,	478.506989,	2680.049805,	1674.659668,	1766.073486,	971.580139,	2609.052002,	851.203430,	214.847900,	1010.326538,	1074.379639,	659.192810,	208.861160,	387.682648,	2226.107422,	1.262414,	2537.449219,	363.070374,	0.000000,	646.733887,	1344.309937,	851.021912,	926.667358,	188.663116,	284.759338,	1380.741699,	611.011169,	1128.241211,	1255.713135,	1112.459717,	461.929108,	]
[ 1634.180298,	2040.219727,	48.573315,	235.438751,	1898.937500,	1945.986572,	539.724548,	574.812439,	584.561279,	568.787415,	590.210022,	498.526581,	1949.077637,	509.827026,	610.308716,	453.901031,	645.586548,	1973.417236,	574.965332,	295.467468,	8.337296,	2016.869873,	499.361084,	418.439972,	588.193848,	519.699890,	2040.219727,	512.098328,	517.305176,	1134.619629,	506.492218,	382.575043,	395.422638,	2010.651489,	503.191040,	325.522003,	569.960266,	507.202789,	1105.122925,	371.112213,	411.234497,	206.511948,	536.276672,	123.550644,	507.836243,	503.443817,	986.541931,	398.980286,	190.697083,	503.191040,	506.662537,	589.484375,	206.511948,	1447.396240,	401.844177,	524.428833,	568.882935,	1926.862305,	958.114868,	161.074341,	13.051677,	1106.958740,	207.582718,	504.771515,	218.129013,	1892.319946,	863.802979,	502.250885,	646.889099,	534.356995,	274.116241,	588.513550,	402.538269,	426.821686,	123.953842,	519.699890,	426.329681,	1876.759766,	547.063782,	632.588257,	1179.775757,	653.865967,	1105.122925,	466.237732,	887.928711,	522.049866,	962.695984,	1890.982910,	1953.078003,	432.754456,	1953.743530,	570.278320,	626.242859,	504.654968,	504.654968,	2040.219727,	492.867920,	207.987839,	424.334717,	507.365570,	1062.505371,	1937.076660,	199.633560,	2038.175171,	382.837250,	1926.728760,	185.309967,	1947.133789,	762.469543,	609.004028,	3019.593750,	423.608917,	421.112457,	198.443695,	424.354401,	419.584839,	905.834534,	422.737701,	499.542969,	256.001190,	227.791199,	2039.765991,	1123.616089,	1119.776733,	492.059540,	2003.957031,	215.363815,	499.765015,	838.685303,	696.433411,	13.051677,	505.601501,	419.803741,	1641.005737,	646.720581,	1937.519043,	380.990967,	646.733887,	0.000000,	701.721313,	204.290970,	289.442902,	518.685425,	496.827362,	915.433411,	525.479492,	516.823547,	617.562744,	503.254456,	269.173889,	]
[ 1004.956177,	1338.568359,	713.025513,	917.487122,	1263.162964,	1257.445679,	1234.533691,	1272.925293,	920.091431,	1270.471802,	1059.577515,	294.573730,	1282.042725,	1209.750244,	1311.794922,	709.543884,	1343.101929,	1272.016235,	908.403259,	679.455688,	709.627258,	1315.292725,	291.369690,	1097.269409,	923.719421,	286.548431,	1338.568359,	279.548462,	1218.107178,	826.046936,	1076.935425,	713.477478,	597.660217,	1318.343750,	288.699860,	429.950653,	1269.053955,	1078.845093,	406.394043,	1069.651367,	1084.980469,	610.942139,	176.493210,	605.567078,	1208.529907,	1205.072266,	649.965942,	310.834991,	892.386047,	288.699860,	288.555359,	1286.133057,	610.942139,	746.151245,	308.419861,	1214.707153,	1270.464722,	1265.659912,	640.412659,	768.841858,	688.817444,	407.895050,	499.680359,	276.970123,	485.162994,	1258.067993,	450.722656,	1201.483643,	1344.563477,	1000.213318,	505.257202,	1274.917236,	306.686676,	1108.959717,	813.796936,	286.548431,	1098.690796,	1175.930786,	1248.036499,	102.648552,	872.588196,	1348.120972,	406.394043,	1101.044556,	760.410095,	1223.466675,	647.808472,	1254.597046,	1266.180054,	457.938385,	1267.766113,	1262.469238,	926.570007,	290.439606,	290.439606,	1338.568359,	296.067322,	508.499634,	450.044098,	281.724365,	803.034119,	1252.393311,	505.736115,	1336.634277,	1076.683838,	1265.681030,	882.751221,	1259.849976,	232.759293,	1309.032715,	2545.953125,	1094.464844,	1093.935669,	509.701294,	1095.722656,	1092.885376,	570.823486,	1095.429810,	1200.335938,	449.440186,	911.671204,	1338.051514,	832.474976,	429.162445,	722.825195,	1334.963623,	493.203461,	1199.325439,	1213.549683,	919.216370,	688.817444,	1205.373413,	1093.926514,	1011.496338,	1344.192139,	1276.441895,	1067.662476,	1344.309937,	701.721313,	0.000000,	501.195984,	417.896698,	1219.335938,	1187.437012,	887.236938,	1100.022949,	274.262787,	266.638763,	289.780945,	947.251648,	]
[ 1434.216431,	1838.480103,	211.830490,	417.778412,	1724.195923,	1741.697998,	743.831848,	779.092773,	590.888794,	771.448730,	659.630188,	337.760254,	1764.354492,	708.710510,	813.408875,	404.458496,	849.875610,	1773.060913,	579.382629,	276.724945,	211.693726,	1816.175537,	337.566193,	599.826782,	594.877197,	358.894043,	1838.480103,	348.016602,	717.353516,	980.211304,	624.013184,	355.801483,	303.856110,	1806.448120,	341.008698,	195.152344,	774.165833,	625.414551,	902.231262,	568.498901,	588.964905,	163.203674,	332.612549,	108.430687,	707.732483,	706.362366,	820.507263,	194.861420,	393.998077,	341.008698,	344.916840,	793.758606,	163.203674,	1247.312988,	197.694702,	714.695618,	771.847656,	1744.067749,	794.244385,	280.287964,	191.909744,	904.151611,	7.486545,	338.716370,	19.110716,	1718.020508,	679.037598,	700.341064,	851.175049,	598.379639,	128.961746,	791.186279,	198.501541,	610.655518,	312.613586,	358.894043,	603.241760,	1677.125244,	747.353210,	428.642303,	1027.229004,	857.986511,	902.231262,	619.651611,	762.188171,	723.182800,	799.601807,	1716.019287,	1748.790161,	275.716614,	1749.464966,	774.051636,	621.225220,	343.290161,	343.290161,	1838.480103,	331.790436,	32.708359,	263.990845,	343.355988,	915.607117,	1732.818604,	4.657427,	1836.203247,	575.744263,	1743.985596,	381.692200,	1742.843872,	561.200806,	813.010193,	2899.237305,	599.459778,	598.294006,	12.432801,	600.564331,	597.083008,	735.919250,	599.843933,	699.591919,	52.047153,	411.599884,	1838.565552,	972.439758,	915.821533,	438.698944,	1818.668457,	78.691704,	698.225403,	878.807190,	666.429626,	191.909744,	704.305908,	597.876160,	1466.831787,	851.010193,	1754.794556,	568.005493,	851.021912,	204.290970,	501.195984,	0.000000,	114.195602,	718.511414,	687.287231,	818.716980,	645.997009,	351.622986,	420.949890,	341.461975,	448.648834,	]
